Function	FT00104	FT00109	FT00114	FT00128	FT00149	FT00174	FT00177	FT00182	FT00189	FT00202	FT00220	FT00231	FT00303	FT00311	FT00385	FT00400	ST00001	ST00003	ST00005	ST00006	ST00008	ST00009	ST00015	ST00016	ST00017	ST00018	ST00019	ST00021	ST00023	ST00026	ST00027	ST00028	ST00030	ST00031	ST00035	ST00039	ST00040	ST00041	ST00042	ST00044	ST00045	ST00046	ST00047	ST00050	ST00051	ST00053	ST00054	ST00056	ST00057	ST00059	ST00060	ST00062	ST00063	ST00064	ST00065	ST00067	ST00070	ST00075	ST00077	ST00078	ST00081	ST00082	ST00083	ST00084	ST00085	ST00088	ST00091	ST00092	ST00094	ST00100	ST00101	ST00112	ST00123	ST00132	ST00142	ST00143	ST00146	ST00162	ST00176	ST00184	ST00190	ST00203	ST00205	ST00207	ST00208	ST00219	ST00223	ST00226	ST00227	ST00234	ST00242	ST00259	ST00263	ST00266	ST00278	ST00281	ST00305	ST00338	ST00348	ST00379	ST00382	ST00383	ST00384	ST00386	ST00387	ST00395	ST00411	ST00412	ST00415	ST00420	ST00422	ST00425	ST00465	ST00480	ST00541	SW00001	SW00003	SW00004	SW00006	SW00007	SW00018	SW00021	SW00027	SW00028	SW00032	SW00035	SW00041	SW00106	SW00109	SW00115	SW00116	SW00127	SW00148	SW00172	SW00176	SW00183	SW00197	SW00213	SW00224	SW00295	SW00303	SW00378	SW00395
Cancers	0.00255688	0.00306338	0.00260005	0.00283035	0.00266994	0.00256597	3.03E-5	0.0035995239999999998	0.00298856	0.00420628	0.0022511	0.00249031	0.011912438000000001	0.00227592	0.002718888	0.00242195	6.61E-6	8.97E-6	4.09E-6	4.68E-6	1.36E-5	1.35E-5	3.5E-6	1.05E-5	4.904E-6	4.96E-6	2.05E-5	3.63E-6	2.16E-6	5.66E-7	0.0	9.66E-6	6.05E-6	7.73E-6	1.26E-5	1.15E-6	2.72E-6	1.09E-5	1.93E-6	5.53E-6	8.92E-6	0.0	4.723E-6	1.21E-5	3.06E-6	5.25E-6	2.71E-6	2.45E-5	1.02E-5	1.09E-5	8.25E-6	1.42E-5	6.08E-6	6.08E-6	9.2E-6	8.58144E-4	5.34E-6	4.44E-6	7.77E-6	6.5E-6	1.61E-5	8.05E-6	7.75E-6	4.99E-6	5.2E-6	2.444E-5	2.68E-6	7.0E-6	9.53E-6	9.63E-6	6.56E-6	5.29E-6	3.93E-6	4.61E-6	6.86E-6	3.68E-6	2.52E-6	8.235E-6	7.11E-6	1.26E-5	9.05E-6	4.08E-6	7.0E-6	1.37E-5	7.8E-6	7.99E-6	1.52E-5	2.77E-6	7.26E-6	4.51E-6	4.09E-6	4.465E-5	3.73E-6	4.94E-6	1.2E-5	5.12E-6	1.1E-5	7.09E-6	5.9E-6	2.37E-6	7.48E-6	0.00387105	5.94E-5	0.0	1.54E-5	7.44E-6	9.25E-8	1.07E-6	7.06E-6	8.54E-5	8.68E-6	8.07E-6	1.13E-5	9.37E-6	9.17E-6	3.1E-5	2.67E-5	2.21E-5	0.0028870090000000003	2.67E-5	4.05E-5	0.0020116020000000004	6.51E-6	0.00121788	2.89E-5	0.001993489	4.08E-5	1.04E-5	6.93E-6	1.9873E-5	1.42E-5	4.1334E-5	6.42E-6	0.00317238	8.0E-6	1.61E-5	1.28E-5	1.02E-5	7.16E-6	2.78E-6	6.19E-5	1.63E-5	0.001103643
Circulatory_System	0.002551	0.00115301	0.00123071	0.00182762	8.36999E-4	0.00116028	9.87E-5	0.00136965	0.01543299	0.00128133	0.014462178000000001	0.00128531	0.011322061	0.00111343	0.01650423	0.00113544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.78E-6	2.3899999999999998E-5	0.0	0.0	0.0	0.0	0.0	0.0	1.39E-5	4.7E-5	1.76E-8	0.0	0.0	7.8811E-5	0.0	0.0	0.01953802	2.39E-5	9.75E-7	1.65066E-4	1.33E-6	0.0	3.927E-5	0.0	0.0	0.0	0.0	0.0	0.0	8.776E-5	3.72E-6	0.0	9.32E-6	0.0	0.0	0.0	0.0	2.45865E-4	0.0	0.0	0.0	1.83E-6	4.1E-6	0.0	2.02E-7	3.9E-6	1.5E-5	0.0	0.0	0.0	0.0	5.03E-6	0.003904394	0.0	1.03E-6	1.22E-5	1.359E-5	0.0	0.0	0.0	1.99E-5	0.0	0.01006979	5.64E-5	0.0	0.0	0.0	0.0	0.0	1.18823E-5	7.84E-6	1.19E-6	0.0	0.0	1.21E-5	1.95E-7	0.0	1.27481E-4	3.73E-5	0.00243183	1.93E-5	6.03E-5	0.03903011	0.0	0.0193853	0.001000434	0.0189097	0.00187392	0.0	1.22E-6	5.19E-6	0.0	9.73837E-4	1.94E-7	0.0167985	1.84E-5	3.54458E-4	3.29123E-4	2.08E-5	1.42E-7	0.0	9.02401E-4	0.0	0.0302773
Transport_and_Catabolism	0.007034894	0.006896312	0.00669787	0.008319868	0.008162298	0.006132528	0.008466639	0.006092742999999999	0.005846345	0.006407375	0.0061595519999999996	0.004998267999999999	0.0066125179999999995	0.006377104	0.006319807999999999	0.007044303	4.3604500000000003E-4	6.09603E-4	7.791040000000001E-4	6.55883E-4	6.49746E-4	6.549953999999999E-4	8.30391E-4	4.73191E-4	3.68839E-4	6.96543E-4	6.32483E-4	6.3549E-4	8.549540000000001E-4	6.068439999999999E-4	3.81556E-4	2.59563E-4	5.23327E-4	5.33617E-4	0.0014686780000000002	4.6279799999999994E-4	6.451706E-4	6.38418E-4	6.03968E-4	5.81454E-4	8.29521E-4	0.0	4.4029799999999994E-4	4.20337E-4	3.31588E-4	2.58241E-4	0.001188598	9.23425E-4	7.467330000000001E-4	6.73633E-4	9.71592E-4	3.80167E-4	3.93486E-4	0.001067746	4.27783E-4	0.024005539000000003	4.5030900000000003E-4	5.45404E-4	9.04292E-4	6.716480000000001E-4	7.3105E-4	5.095950000000001E-4	4.89692E-4	5.328259999999999E-4	5.31279E-4	6.23984E-4	4.32582E-4	8.68025E-4	5.52414E-4	6.105560000000001E-4	4.96613E-4	4.49132E-4	2.5700600000000005E-4	6.53127E-4	4.3259E-4	3.8721700000000003E-4	5.0411E-4	6.454869999999999E-4	5.362850000000001E-4	5.395020000000001E-4	5.68257E-4	4.61191E-4	5.27642E-4	5.46105E-4	5.34785E-4	3.37469E-4	6.84693E-4	3.8491199999999995E-4	5.736109999999999E-4	4.34167E-4	5.239960000000001E-4	0.004208346	5.46834E-4	7.21272E-4	6.54408E-4	6.39422E-4	6.49264E-4	0.001252441	7.194090000000001E-4	5.68555E-4	5.59246E-4	0.007338496000000001	0.008287699	6.340499999999999E-4	5.58378E-4	6.89348E-4	3.16786E-4	6.75871E-4	5.51737E-4	0.006328981000000001	6.02778E-4	5.69375E-4	4.14854E-4	8.15839E-4	0.002379145	0.002711654	0.004534097	0.005236801	0.008709204	0.002008387	0.0017771900000000003	0.03852219	3.3736800000000005E-4	0.022716473	0.010144517999999998	0.022006534	0.0031681599999999997	0.002323125	9.21986E-4	0.00127056	0.0012003409999999997	0.002747589	7.009669999999999E-4	0.013864978000000002	0.007862424	0.001500129	0.003204852	0.002350762	7.37187E-4	6.92636E-4	0.024595232999999998	0.0011984550000000002	0.037898258
Development	0.0020606409999999998	0.004394532	0.0029420159999999996	0.003108165	0.00263008	0.003143604	7.30524E-4	0.0033376300000000003	0.0029472	0.003705992	0.003409375	0.003509018	0.003129967	0.00146922	0.00339438	0.0030306610000000005	3.99E-7	1.0E-6	1.2866999999999999E-5	2.37E-6	2.42E-6	4.44E-6	4.1E-6	1.217E-5	3.422E-6	3.045E-6	8.2074E-4	6.0E-7	1.432E-5	1.23E-5	2.4129999999999996E-6	4.00206E-4	5.08E-6	3.21E-6	0.0	3.37E-6	2.8000000000000003E-6	3.7439999999999994E-5	2.9559999999999997E-6	1.93E-6	9.610000000000001E-6	0.0	2.175E-5	2.48E-6	3.0397E-5	5.4749999999999996E-5	1.5476000000000002E-5	1.72E-6	4.94E-5	3.75E-5	2.2910000000000003E-5	1.73E-7	1.7950000000000003E-5	1.693E-6	1.441E-5	0.002569381	1.524E-5	1.655E-5	3.9786E-6	1.7990000000000002E-5	4.78E-6	8.728E-6	4.81E-6	1.034E-5	1.177E-5	1.119E-5	2.12E-6	8.360000000000001E-6	4.44E-6	2.0705E-5	1.1089999999999999E-5	9.4E-6	3.53E-6	1.181E-5	5.11E-6	5.57E-6	1.9980000000000002E-5	4.8448E-6	3.02E-6	2.61E-6	7.44E-6	1.7140000000000002E-5	1.3160000000000001E-5	1.324E-5	7.74E-6	3.291E-6	7.04E-6	9.45E-6	3.13E-7	1.876E-5	1.3359999999999999E-5	3.74616E-4	8.8E-6	1.385E-5	9.22E-6	2.68E-6	1.963E-5	1.6221E-5	6.711000000000001E-6	3.257E-5	9.383E-6	0.002884653	3.44116E-4	2.014E-5	9.316999999999999E-6	6.592999999999999E-6	1.534E-5	1.0690000000000001E-5	1.4429999999999999E-5	3.20848E-4	7.43E-6	4.6595E-5	4.21E-6	7.32E-6	4.48E-5	3.47524E-4	7.3E-5	3.719E-5	0.003212504	1.1960000000000001E-4	6.31E-5	0.001736541	9.31E-6	0.002349595	1.95854E-4	0.001433312	4.08812E-4	3.233E-5	1.4719E-5	9.749E-5	2.26E-6	6.954E-5	1.605E-5	0.001148021	2.01992E-4	4.9279499999999995E-5	4.177E-5	1.2877E-4	3.94E-5	2.76E-5	6.009450000000001E-4	2.3936999999999998E-5	0.001518659
Excretory_System	0.01691502	0.04110216999999999	0.01901918	0.017944118999999998	0.0	0.016280272999999998	9.253730000000001E-4	0.019415768000000003	0.018436789999999998	0.01683552	0.039156159999999995	0.015362137	0.015126842000000001	0.014191747000000001	0.015298	0.015343398	6.38E-6	4.42E-7	2.515E-5	1.528E-5	1.76E-6	7.428E-5	9.44E-6	5.922E-5	1.48E-7	1.203E-5	0.0	1.327E-4	5.19E-5	3.783E-5	2.4670599999999997E-4	3.6859999999999996E-5	3.5300000000000004E-5	3.038E-5	1.4350000000000002E-4	1.9035000000000003E-5	3.01E-5	5.315E-5	2.3049999999999998E-5	3.471E-5	1.455E-5	0.0	3.5170000000000004E-5	2.69E-5	4.04E-5	4.3899999999999996E-5	4.9425700000000004E-5	1.5680000000000002E-5	4.55E-5	5.95E-5	4.47E-5	5.44E-7	3.615E-6	2.9846000000000002E-5	4.16E-5	0.0037769099999999996	1.6651E-5	3.35E-6	1.501E-5	7.15E-5	9.78E-6	3.357E-5	1.39E-6	8.52E-6	2.977E-5	5.9E-6	5.117E-5	1.4089999999999999E-5	5.052E-5	1.628E-5	8.758E-6	4.6736E-5	6.501E-5	1.266E-5	2.8000000000000003E-6	3.151E-5	1.01E-5	2.361E-5	2.6209999999999998E-5	2.09E-5	7.629E-6	4.8112E-5	1.388E-5	4.794E-5	4.822E-5	7.835E-6	7.730000000000001E-5	7.6E-6	1.062E-5	1.0692E-5	2.45E-5	4.3605499999999997E-4	7.6E-5	5.81813E-5	2.3494999999999998E-5	1.3339E-5	6.478E-5	8.929E-5	5.224E-5	2.3E-7	2.923E-5	0.028390618	2.14162E-4	4.71E-7	1.70702E-4	6.99973E-5	4.6569999999999996E-5	4.99E-5	2.55E-5	2.7326E-4	3.1469999999999995E-5	3.5350000000000005E-5	1.06E-6	3.8270000000000005E-5	1.75E-4	3.439E-5	1.262E-4	2.40678E-4	0.00167096	1.286E-4	2.7499999999999998E-5	0.00196374	1.2E-5	0.022634500000000002	2.1916699999999998E-4	0.0056600899999999996	4.076E-4	7.23E-5	4.5400000000000006E-5	1.0115E-4	1.4230000000000001E-5	1.1172E-4	2.2583000000000004E-5	0.006691174	1.4240000000000002E-4	1.2593E-4	1.0143E-4	2.57437E-4	5.77E-5	2.2927999999999998E-5	7.25378E-4	1.12E-6	0.005335358
Neurodegenerative_Diseases	0.032292661	0.031207752	0.027129926	0.022055892	0.021421786	0.018180299	0.0018384390000000003	0.035372199	0.014872527	0.024967253000000002	0.029375342999999998	0.024050192	0.022422719	0.027299688000000003	0.032777174	0.027491533999999998	1.4420286E-4	5.4090699999999994E-5	1.7738999999999998E-4	1.280126E-4	6.542000000000001E-5	1.7027999999999998E-4	1.7256999999999998E-4	1.1911E-4	9.104999999999999E-5	1.1832999999999999E-4	1.67412E-4	4.5770000000000004E-5	9.4277E-5	8.669E-5	8.364800000000001E-5	1.5969999999999998E-4	1.2164000000000001E-4	5.7263000000000004E-5	9.76E-5	8.524E-5	1.2893E-4	1.9139679E-4	1.0587E-4	7.547000000000001E-5	1.1992499999999999E-4	0.0	7.932E-5	1.1351E-4	8.282E-5	7.989E-5	7.3685E-5	2.6466773E-4	2.03281E-4	1.3295E-4	2.44939E-4	1.1999999999999999E-4	1.3964E-4	1.3093E-4	4.1884340000000004E-5	0.010702656	1.3571E-4	4.9670000000000004E-5	7.755E-5	1.3277000000000002E-4	8.629E-5	1.8891159999999998E-4	8.800488E-5	5.227E-5	1.2435E-4	7.262999999999999E-5	7.408E-5	1.0553E-4	1.0506E-4	1.01E-4	1.022E-4	1.58113E-4	8.274999999999999E-5	7.1889E-5	1.3217E-4	7.9854E-5	7.130999999999999E-5	8.959E-5	1.18495E-4	1.8841650000000001E-4	1.2303181E-4	1.3672E-4	1.1805999999999999E-4	1.0077E-4	1.49786E-4	2.0300083100000001E-4	1.835E-4	1.1338E-4	1.1129199999999999E-4	5.264E-5	1.3912E-4	5.77385E-4	1.32845E-4	1.3887E-4	1.8965500000000003E-4	1.77845E-4	1.96694E-4	1.371E-4	1.25692E-4	3.059E-5	9.620142E-5	0.010674370999999998	7.64011E-4	7.541E-5	1.1867E-4	9.252599999999999E-5	1.0920000000000001E-4	1.2799E-4	1.0571360000000001E-4	4.70181E-4	1.987119E-4	1.080451E-4	5.4869E-5	1.4410761E-4	1.532E-4	2.97477E-4	2.75337E-4	5.407970000000001E-4	0.042203433	3.7242600000000003E-4	2.0529E-4	0.01094052	1.2221E-4	0.013874121000000001	6.69467E-4	0.010790847999999999	5.32232E-4	2.73973E-4	2.0419699999999998E-4	3.86959E-4	1.2805000000000002E-4	4.44207E-4	2.186E-4	0.011831979999999999	3.97785E-4	3.4063599999999996E-4	3.16496E-4	3.81944E-4	1.7171000000000002E-4	2.5830000000000004E-4	0.0010588309999999999	1.1777999999999999E-4	0.006259529
Metabolism_of_Other_Amino_Acids	0.06411166	0.0482993	0.05360621	0.060301138	0.0012498	0.05254946	0.065464798	0.062564078	0.069363388	0.059224599999999995	0.055191734	0.06527587700000001	0.051981148000000005	0.058568371999999994	0.060986000000000005	0.052385261	0.08160830000000001	0.0902793	0.09232802	0.09939112	0.09716921	0.09113898000000001	0.09080448	0.09505455000000002	0.09396277999999998	0.09024635	0.086412003	0.08656632	0.09073747	0.09330281000000001	0.08793572	0.09562525999999999	0.09833016	0.08891803	0.09111261000000001	0.09132450999999998	0.09143137	0.0922384	0.08543231	0.0804049	0.09085319000000001	0.0	0.09176540999999999	0.09752861000000002	0.08907739	0.08942229	0.08446999999999999	0.09014843	0.09907612000000002	0.08197497	0.07799241	0.09218873000000001	0.09063488	0.08644689000000001	0.09118361999999999	0.0561363	0.09459157	0.09252097000000001	0.08841052999999999	0.09372263000000002	0.08146603000000001	0.09004696000000001	0.07895548	0.09357572	0.09419080999999999	0.08637715	0.08858571999999999	0.08452433999999999	0.08985768999999999	0.09607903	0.09493737000000001	0.08664453	0.08859305999999999	0.09127401	0.08456052	0.10479679999999998	0.10027475	0.08510100999999999	0.09079733999999999	0.08808300999999999	0.09390109	0.09654203	0.08565038000000001	0.08585708	0.09701429	0.08834185	0.08766840000000001	0.09108338999999999	0.09314737000000001	0.08127408000000001	0.09122364999999999	0.10443418700000001	0.09700750000000001	0.08946588999999999	0.09424103	0.09007044	0.09829991	0.0990922	0.09691558999999998	0.08708807000000002	0.08625241	0.089741429	0.08341433	0.08990953	0.08256033000000002	0.09039542999999998	0.08841289000000001	0.08438865000000001	0.09019666	0.09491552	0.09475916000000001	0.08912263	0.09220861999999999	0.08723981	0.09396558999999999	0.09817279999999999	0.09253041999999999	0.09269944	0.064235894	0.09630488	0.08916168	0.04404967	0.09274030999999999	0.046005	0.08635069	0.0554755	0.10548774999999999	0.09236379	0.08451028	0.09423139000000001	0.08702626999999999	0.09679191999999999	0.09539662	0.08600138000000002	0.0911864	0.09126681000000002	0.0879777	0.09696075	0.09336689999999999	0.09359044999999999	0.08642404999999999	0.09444280000000001	0.039872123
Glycan_Biosynthesis_and_Metabolism	0.030529231	0.027548403	0.035910674000000004	0.043143343	0.030596645	0.034792327	0.04951360899999999	0.038848377	0.036788364	0.033451517	0.031898307	0.029175424	0.031537834	0.029005341	0.030904063	0.032272466	0.063719134	0.051344421	0.06117227900000001	0.059216608999999996	0.058840239999999995	0.057756326999999996	0.06554566	0.060801098	0.038612297999999996	0.05386266	0.058802424	0.048598734000000005	0.051382557	0.05208487	0.044948323000000005	0.058281273	0.060251419	0.055852624	0.063126898	0.04756683400000001	0.04278791	0.06719972900000001	0.044467077	0.049517817	0.06293519899999998	0.0452042	0.047123684000000006	0.056712847	0.053613639	0.054002774999999996	0.07236197200000001	0.054476287000000005	0.04165656	0.062127954	0.062397418	0.050895066	0.048001812	0.062242016	0.050101271	0.037878592999999995	0.056374303999999986	0.045061079000000004	0.0566040505	0.053059783	0.060695947	0.05733713310000001	0.055974591	0.043239173000000006	0.05960901899999999	0.042716500000000004	0.055431817	0.048759712999999996	0.04871156599999999	0.048939543999999995	0.0588478814	0.051882428	0.05283746	0.054327543000000006	0.06212105	0.051290584	0.053030512	0.043079306000000005	0.05990411699999999	0.067613725	0.052176855	0.051503890000000004	0.054471155	0.054489827	0.050929821	0.05505359500000001	0.053053723000000004	0.050456619	0.06212529900000001	0.04108559	0.05201288799999999	0.047736482000000004	0.0507959987	0.05341495899999999	0.062329482	0.05392306	0.06296397399999999	0.049271039999999995	0.05250375299999999	0.051263236000000004	0.062940664	0.029195498	0.062486422	0.035835754	0.056144858	0.044301196	0.047488424	0.056027787	0.06250918700000001	0.054717580999999994	0.05870317	0.06109086649999999	0.059054921499999996	0.0578118137	0.044608005	0.055100505	0.052055756	0.049445385999999994	0.031806619	0.046308826	0.061639181	0.05348693000000001	0.05380884400000001	0.038057030000000006	0.04655450900000001	0.040868430000000004	0.05016685300000001	0.056923906	0.063174946	0.051433494	0.0577335	0.057543254	0.064199511	0.036970799	0.050010801	0.059310615	0.04589729299999999	0.054678309	0.0561589667	0.051331264999999994	0.04644956000000001	0.045885356999999995	0.033945184999999996
Nervous_System	7.50819E-4	0.002003229	5.95903E-4	0.003975978	8.1724E-4	2.65715E-4	7.5E-6	0.002962464	0.006297868	0.002298933	9.83097E-4	5.51559E-4	0.001862631	6.50683E-4	5.15196E-4	0.002821947	0.0	1.63E-5	3.79018E-4	0.0	1.43E-5	6.79E-6	1.36E-6	1.18E-6	8.19604E-5	3.03E-6	4.92E-7	5.42E-6	3.07477E-4	1.8712699999999999E-4	7.58E-5	0.0	2.4E-8	0.0	0.0	5.82E-6	1.44E-6	8.67E-5	2.32E-6	1.09E-6	5.55E-6	0.0	1.24E-5	0.0	2.48E-6	1.52422E-4	7.238600000000001E-5	3.57E-6	0.0	1.02E-7	2.89E-6	0.0	1.79E-6	1.91E-5	3.92E-6	0.033581059999999996	2.41E-7	4.47E-6	8.18E-7	1.72E-6	0.0	0.0	0.0	1.89E-6	1.2025299999999999E-4	2.71E-6	7.54E-6	8.345329999999999E-4	4.545E-6	1.96E-5	4.78E-9	1.0754E-4	1.55E-6	0.0	1.05E-5	8.52E-6	0.0	6.06E-5	1.95E-7	0.0	8.96E-6	7.44E-7	5.7E-7	1.11E-8	2.31E-6	3.68E-7	1.64583E-4	1.63E-6	8.0224E-5	1.34669E-4	1.87E-6	2.91E-5	1.92E-6	3.26E-7	8.7E-6	2.17E-7	5.2023999999999995E-5	8.74E-6	5.91E-7	6.36E-7	5.03E-7	0.006437783	6.36E-5	7.53E-6	0.0	4.4789999999999996E-5	2.06E-6	5.16E-7	5.38E-7	8.11E-5	6.92E-6	0.0	1.6889E-4	1.2756000000000001E-5	1.32E-6	1.31E-5	2.59E-5	3.9349999999999994E-5	8.6042E-4	1.0E-5	4.435000000000001E-6	2.63621E-4	2.07E-6	5.5319E-4	3.189E-5	0.0011273580000000002	2.73E-5	1.02E-5	5.94E-7	4.17E-6	7.9E-6	2.059E-5	1.61E-6	4.66658E-4	5.4E-5	1.63E-5	6.77E-7	3.08E-5	5.15E-6	3.41E-6	2.11762E-4	0.0	0.059871105
Lipid_Metabolism	0.025047074	0.022803224000000004	0.026096508999999997	0.027834515	0.027317499999999995	0.024872874	0.03320168800000001	0.029318518999999998	0.030680449000000002	0.028176531	0.022546895	0.027089315000000003	0.022119221	0.025636400999999996	0.026197497999999996	0.026018547	0.039188081	0.041969738	0.04257411199999999	0.03994354999999999	0.035986111	0.04062700500000001	0.039347973999999994	0.042062859999999994	0.044515226000000005	0.041879211	0.03471233	0.04154367	0.039451898	0.039755384	0.042410655	0.035546219	0.036640049	0.03995332600000001	0.04548329	0.04229121999999999	0.042352081	0.04019372	0.03493900300000001	0.047032821	0.036202301000000006	0.0	0.043937448999999996	0.03693657300000001	0.041105098	0.042886851	0.043133684	0.03927642	0.043847676999999995	0.042650108	0.045639302	0.041940258999999994	0.039809119999999996	0.041368324	0.040485229	0.035624916	0.03950884599999999	0.04348622099999999	0.041064302000000004	0.037434643	0.040133257000000006	0.040689777	0.041540205000000004	0.039950904	0.039954414	0.040611350000000004	0.04267208299999999	0.04104280899999999	0.039133819	0.042266189	0.041837622000000005	0.03998780800000001	0.036545698	0.040583835	0.039155937999999994	0.038090602	0.037392769000000006	0.036164239	0.042302146	0.03924886	0.04323999199999999	0.043505182	0.042551438	0.051611202	0.04046166199999999	0.040079193000000006	0.041514628	0.04003530500000001	0.037813852	0.042319482	0.042877595	0.045174622	0.042966548	0.047190630000000004	0.041988989	0.040131015	0.038129698000000004	0.039064978	0.043556138	0.042927233999999995	0.04065226	0.024842568999999995	0.04943459	0.046250184	0.040418368999999996	0.050333362	0.047201063999999994	0.041752159000000004	0.045674370000000006	0.046363366999999996	0.04623911900000001	0.039217748000000004	0.042587624	0.045297514	0.04361923300000001	0.044899424	0.041373554	0.040479088999999996	0.025287212000000003	0.042411579000000005	0.043307575	0.031385322	0.037817752999999996	0.029575826	0.041215686999999994	0.03284577799999999	0.037103950999999996	0.042271956	0.047644363	0.044258566999999985	0.041766041000000004	0.038003616999999996	0.039414684	0.023522308000000002	0.05299311899999999	0.042039663	0.046668788	0.043805005999999994	0.042320436999999995	0.04444732400000001	0.047665187	0.047626858	0.027110897999999998
Cell_Motility	0.020750697000000002	0.016180378	0.02015382	0.0203885	0.0228477	0.018911866	0.0025349	0.021494042	0.022765237	0.019897005000000002	0.0168009	0.0192506	0.0164495	0.0174722	0.018284436	0.018264054	0.00694204	0.004408823	0.00743939	0.0086883	0.006704229999999999	0.00585438	0.00425992	0.0071203099999999995	0.00822096	0.0054167799999999995	0.00516337	0.00745414	0.00605591	0.00423875	0.00763709	0.00734763	0.0035728609999999997	0.009410390000000001	0.002198343	0.0120212	0.0057759000000000005	0.00457264	0.00573184	0.0074854	0.0033487820000000002	0.0	0.00726453	0.00717854	0.00501992	0.00915319	0.002391882	0.004684407	0.00609696	0.00757329	0.007325389999999999	0.00758965	0.006153639999999999	0.00951518	0.00863747	0.015565999999999998	0.00565681	0.006993634	0.00472796	0.0069598099999999994	0.0056486	0.00730802	0.01374879	0.00672887	0.00705247	0.00634492	0.00951681	0.007081690000000001	0.00616158	0.009243631	0.004489535	0.01256268	0.0038606599999999997	0.00768512	0.0038713000000000003	0.00872048	0.007181699999999999	0.00435407	0.00688047	0.0045684309999999995	0.009770899999999999	0.00540092	0.007325730000000001	0.01277843	0.00901353	0.00772066	0.00702519	0.00661361	0.003880194	0.00704383	0.00771522	0.0031820499999999996	0.0045646	0.01043533	0.00745173	0.00562808	0.004386851000000001	0.005516538	0.005731470000000001	0.0045581169999999996	0.00581919	0.016045335	0.006452406	0.004753535	0.00631197	0.00698197	0.01480306	0.012854899999999999	0.01722627	0.012100670000000001	0.0162285	0.00796308	0.00584572	0.006510279999999999	0.00751225	0.01334915	0.009033679999999999	0.01187102	0.0150712	0.010135769	0.01045433	0.02572152	0.008353310000000001	0.021334040000000002	0.01762408	0.015434336	0.007876129999999999	0.007243002	0.015687613	0.013458867999999999	0.007830815	0.010908979999999999	0.008263964	0.019420290000000003	0.01636036	0.007091822	0.0162872	0.010213344	0.0070384819999999996	0.013570722	0.016891558	0.009601225000000001	0.021459887
Infectious_Diseases	0.0022755310000000003	0.006174293000000001	0.004955158	0.0017037049999999998	0.00130353	0.004031642	0.0012856620000000001	0.0036198339999999997	0.001200319	0.004569465	0.0036228600000000003	0.0018406380000000001	0.004793248999999999	0.0034188659999999996	0.003853127	0.002158114	0.001939353	0.002043978	0.001853067	0.001876808	0.002214715	0.0022402320000000004	0.002117882	0.0021624046	0.0015277909999999997	0.001890374	0.0018681589999999999	0.0019367369999999998	0.002197872	0.0019160370000000002	0.0018907849999999999	0.0018849490000000001	0.001904262	0.0017408290000000002	0.0014939049999999998	0.0022759596	0.001924987	0.001999186	0.0020582129999999997	0.002635352	0.0020736324000000003	0.0	0.002131182	0.0020919759999999997	0.001527684	0.0022288589999999997	0.0012921066	0.001894931	0.002275139	0.002041011	0.002290669	0.002374571	0.00180214	0.002065813	0.001715273	0.004756215	0.001883749	0.001980216	0.0015437088999999998	0.001845918	0.002169414	0.002193352	0.0023938130000000003	0.001973665	0.002155624	0.0016725902000000001	0.0021137789999999997	0.001822131	0.002120691	0.001970688	0.002023306	0.0021269206000000002	0.001892812	0.001963775	0.00222946	0.001596869	0.0019207999999999996	0.0012383519999999999	0.0025341403	0.002159993	0.002273663	0.002471989	0.00206221	0.0020695709	0.0024363279999999998	0.002148115	0.0024610530000000004	0.002487425	0.0019233590000000001	0.001961106	0.002306397	0.0017979989999999998	0.0024717702	0.0022147259999999998	0.0025150610000000003	0.0025951109999999998	0.002487499	0.0026643317	0.002568445	0.0018048	0.0017626109999999999	0.006083584	0.002181381	0.001775479	0.0022512941000000005	0.0027383089999999995	0.0020503310000000003	0.0016004860000000001	0.002044545	0.002385999	0.0020769449999999997	0.0018480650000000003	0.0019221700000000002	0.0019673369999999996	0.002412148	0.0020451773999999997	0.002197025	0.0029754429999999995	0.004685511000000001	0.002231288	0.0022163311	0.006275557	0.002145015	0.0034543760000000003	0.002670678	0.00579546	0.0019202730000000001	0.002388712	0.0026010720000000003	0.0023062309999999997	0.002080222	0.0024169630000000003	0.002325279	0.007906291999999999	0.002359367	0.002292686	0.003187698	0.00241455	0.0023417446	0.0018669810000000002	0.0031450119999999995	0.002352949	0.006081536
