Taxa	stoolMeans	swabMeans	tissueMeans	Origin p-value	OriginSwabStool p-value	OriginTissueStool p-value	OriginTissueSwab p-value	Time p-value	Individual p-value	Origin (adj p-value)	OriginSwabStool (adj p-value)	OriginTissueStool (adj p-value)	OriginTissueSwab (adj p-value)	Time (adj p-value)	Individual (adj p-value)
Fibrella_aestuarina	0.338762178458121	0.303277336216992	0	6.13242880765767e-07	0.886830409793132	0.00156049733951502	0.0196691246513531	0.848730668407649	0.000290551724506775	1.46438170665618e-06	0.999980916292842	0.00502625305867048	0.0386407626129418	0.973146301367308	0.000712237413171474
Geobacillus_sp._GHH01	0.386744322784304	1.42100004477053	0.655292721208031	1.80600308734582e-16	2.38697950294409e-14	0.0793832254986382	1.16767586955113e-06	0.0332837734824709	0.803995743613895	1.02094460243835e-15	7.74420931422397e-13	0.113884989383774	5.67449501518708e-06	0.753231536196894	0.85328283900785
Anoxybacillus_flavithermus	0.610776331778268	1.63335140443655	0.717782129330831	2.0498580463448e-13	3.73034936274053e-14	0.738449166644612	6.22535922700784e-07	0.236195692587163	0.75457826005692	8.8720418568361e-13	7.94851364214712e-13	0.777758247758773	3.38122452133563e-06	0.928298592626644	0.816477257952214
Paenibacillus_polymyxa	0.155633540767311	0.112950800889767	0	0.00403285533076038	0.636817617680386	0.0257747408371931	0.23268651793947	0.284983009160182	0.219599119769333	0.00522009778794684	0.999980916292842	0.0506354837723581	0.286462957641036	0.928298592626644	0.270350916338246
Leadbetterella_byssophila	0.194677453942242	0.17288064065829	0.0501713787930516	0.00402453493155193	0.933400717209036	0.15345570467083	0.364770348911791	0.404405872860415	0.00027595768908244	0.00522009778794684	0.999980916292842	0.197708047413116	0.413529833528716	0.928298592626644	0.000688651170052575
Syntrophobotulus_glycolicus	0.159572615254792	0.154163516655883	0	0.00333994741268808	0.993353066426203	0.0294069052518342	0.0853834299970448	0.844915546875233	0.0917326768196255	0.00442662886753397	0.999980916292842	0.0562492373809391	0.12318338598532	0.973146301367308	0.122753388787615
Rhodospirillum_rubrum	0.123484199519035	0.0961779471100638	0	0.0205795978733219	0.808680331769326	0.0693529805572095	0.29657010616546	0.933299110282725	0.221130827279584	0.0229860831085088	0.999980916292842	0.105395575692742	0.349574125139712	0.997335034563549	0.271032031665685
Geobacillus_kaustophilus	0.302398407249878	1.24148862389101	0.332443329746644	2.19452030037651e-16	2.59792187762287e-14	0.962268243982101	5.84976622697297e-10	0.155706902250663	0.999853859014882	1.21576424640859e-15	7.74420931422397e-13	0.976367412392095	4.62967212820433e-09	0.92187505819389	0.999898642035521
Serratia_marcescens	0.247111465344759	0.21596651232808	0	0.00397989566285929	0.867150930703653	0.00470826645479638	0.0451882671412673	0.379178025999495	0.407547889756846	0.00520014669156615	0.999980916292842	0.0130283246723868	0.0758615151401882	0.928298592626644	0.474330947322044
Shigella_flexneri	0.155097471186497	0.471803161788527	0.325938382966128	0.00170125054571572	0.000798232931948473	0.249116479361713	0.470412153693342	0.0665192764784148	0.0013436216047402	0.00243595475803381	0.00650325065146256	0.294894293945275	0.51300852981518	0.801123460196561	0.00275691247787433
Streptococcus_oligofermentans	0.137344079092651	0.227956535008596	0	0.0166088363479491	0.220075527726137	0.11314765266956	0.0130635278284086	0.679923929224906	0.789827773470244	0.0188551133950078	0.653555321991543	0.152145144609069	0.0270044567796207	0.968579227491366	0.844719278962384
Pseudomonas_stutzeri	0.239873962457029	0.265584082835943	0	6.49378875783088e-08	0.900621685247285	0.00436401305235179	0.00709226361548998	0.698762544018496	0.00032398789649216	1.65025640910014e-07	0.999980916292842	0.0126074797031522	0.0162360084420721	0.968579227491366	0.000780388237637636
Streptococcus_dysgalactiae	0.147784652741944	0.621945925129968	0	9.95091597426644e-11	8.84757545005499e-09	0.261822234996287	2.23858380499209e-07	0.780447975908088	0.0111734112795129	3.67520496649574e-10	1.36154355536957e-07	0.308116433970664	1.26548513057716e-06	0.973146301367308	0.0188758731959168
Lactobacillus_rhamnosus	0.159775152307421	0.101097212430902	0	0.0233289276304521	0.578564451780575	0.0815434782651364	0.469542113636289	0.374185518433277	0.0120028021387278	0.0259522608579728	0.999980916292842	0.115833556304835	0.51300852981518	0.928298592626644	0.0199088394756143
Peptoclostridium_difficile	1.66758808479733	1.66345854372253	0.109138279236139	6.52026218076721e-29	0.99893846411421	1.88737914186277e-15	1.32116539930394e-14	0.262069491951657	0.000255984371037434	2.58016089153217e-27	0.999980916292842	4.02156940227682e-14	3.88608337428567e-13	0.928298592626644	0.000650529089700634
Alistipes_finegoldii	2.68227308345052	2.20718410126288	0.512502997078518	7.13353253341045e-30	0.00480244624797177	8.54871728961371e-15	4.03710398444446e-12	0.955071969772773	6.30686500197376e-10	3.29331418625783e-28	0.0316732764449567	1.31555260512389e-13	4.14176964330042e-11	0.997335034563549	9.19474529235122e-09
Thermanaerovibrio_acidaminovorans	0.131884085734068	0.165524925424506	0	4.62444805485472e-05	0.765526542608097	0.0797606062832205	0.0532927718485044	0.155331989493757	3.53263906597168e-05	8.21135968714589e-05	0.999980916292842	0.113884989383774	0.0853300450984724	0.92187505819389	0.000117896508587248
Streptococcus_pseudopneumoniae	0.146647279586759	0.472078996738804	0	7.63382426412419e-05	0.00025850095436597	0.32023194490506	0.000297565558556534	0.534330396657684	0.99983779661847	0.000130528970442123	0.00223764888623043	0.366546482391329	0.000926131008091684	0.962083802693248	0.999898642035521
Clostridium_tetani	0.155085252258538	0.174337899089277	0	0.0139487595726985	0.930594457722437	0.057385736257628	0.0689135079995936	0.206516796849558	0.100100137468691	0.0160323917080394	0.999980916292842	0.090317323541835	0.103184009275067	0.928298592626644	0.131750125114109
Streptococcus_oralis	0.289433731465283	0.827049911167625	0.0280178735391477	1.81505809821376e-06	1.32711284929199e-05	0.158831488954284	9.74681769394525e-06	0.767327969798675	0.509883330766757	3.92789916566571e-06	0.000136151947871808	0.200896449499254	3.80263169186315e-05	0.973146301367308	0.569506784767708
Gordonibacter_pamelaeae	1.24827281830841	1.02248920548241	0.113636970421404	2.72461112436858e-21	0.162738858891593	5.5405569021616e-11	4.26914050899452e-06	0.00773042729458037	3.46204404927322e-09	2.60247338431068e-20	0.556526714974954	3.93521605615067e-10	1.8193106476792e-05	0.713776120199587	3.99577584020284e-08
Thermomonospora_curvata	0.113972778005932	0.149822872636505	0	0.00586072981755672	0.675046147564726	0.0861922932174386	0.0446292731294989	0.486631914557613	0.0169945871532867	0.00737919163392369	0.999980916292842	0.120721829681848	0.0753799308345805	0.962083802693248	0.0270546013877036
Eggerthella_sp._YY7918	0.732322888120279	0.481771961742092	0.117765373468783	1.62808533135146e-10	0.0590219017960896	4.52861868238674e-05	0.0615731094725087	0.65262450226826	1.43760464066997e-07	5.85687839979682e-10	0.267719136961959	0.000187227966421064	0.0958188276622748	0.968579227491366	1.01482869523408e-06
Ruminococcus_champanellensis	1.16517987306087	1.0634435922592	0.0501713787930516	1.48002387234761e-20	0.670400662402457	2.98879809790265e-11	1.2427235007717e-07	0.835836942336177	2.06034821829859e-10	1.36655537546762e-19	0.999980916292842	2.23755965707847e-10	7.48335673290786e-07	0.973146301367308	4.07654611763364e-09
Eubacterium_limosum	1.13919327731585	1.19131388407785	0.0769805627656952	4.34981746283295e-17	0.87218307287914	9.2503782411768e-13	6.81148470960125e-11	0.344464738713083	0.000134385562575506	2.78304843802455e-16	0.999980916292842	7.11765214668326e-12	5.89619145174858e-10	0.928298592626644	0.000379844906463419
Selenomonas_sputigena	0.483074090520808	0.478271840317741	0	2.67434365383111e-19	0.997761996561619	3.34189174167054e-06	8.16740382000303e-05	0.280368665178919	1.04526652471185e-10	2.24482785488248e-18	0.999980916292842	1.68309820444135e-05	0.000269329864064386	0.928298592626644	2.2272217488091e-09
Chromobacterium_violaceum	0.119404922158451	0.183188375462973	0.183312868833332	0.896648568803981	0.38591860127065	0.545808435452383	0.999998290159146	0.0408079114209845	0.00254595290612106	0.899897295502546	0.907583502147406	0.599956097699643	0.999999079741911	0.753231536196894	0.00486364796548643
Escherichia_fergusonii	0.207468154411489	0.434841788636648	0.103415875821932	0.00290272825276312	0.0715792788456096	0.699638957660965	0.0732278940690103	0.194990020784716	2.22278587989573e-06	0.00386565252892012	0.314721591114823	0.742528702191906	0.108471265546074	0.928298592626644	9.21600895618555e-06
Methylocystis_sp._SC2	0.0633788171477075	0.185979132364713	0.340766676040553	0.000266700874081721	0.0553033111454981	0.000148971708368917	0.114262796562392	0.824510391636065	0.433350972649333	0.0004320242229277	0.258693662863808	0.000573127266919305	0.158253973238913	0.973146301367308	0.500159247599439
Campylobacter_jejuni	0.886677964981734	1.02699226889598	0.127047089641798	5.20977722828947e-10	0.480820272092777	5.6155763992205e-06	3.73879440651592e-06	0.257037060063528	1.62429680771418e-06	1.78161517560023e-09	0.999980916292842	2.68192183204152e-05	1.61819695407017e-05	0.928298592626644	7.03015962088792e-06
Bacteroides_thetaiotaomicron	3.02216604410363	2.81405626257723	0.607549850384253	5.86598084414468e-27	0.23430394911138	1.66533453693773e-15	6.55031584528842e-15	0.989026146137478	0.0532370813797948	9.02709274348932e-26	0.679539991911941	4.02156940227682e-14	3.88608337428567e-13	0.998828201616962	0.0752381201132814
Clostridium_perfringens	0.197375273436681	0.180501453864104	0.0867351011592335	0.26147194477949	0.969155876524891	0.43065130927311	0.638126945903492	0.335938655585635	0.00645051762035963	0.267260991527376	0.999980916292842	0.48295713631033	0.669549863694195	0.928298592626644	0.011380849559488
Desulfovibrio_desulfuricans	0.508120686730061	0.604464941156152	0.0843882570475399	5.90230705716305e-14	0.594946581995723	0.00251557244875245	0.00132969417925299	0.627037404648484	2.27194908821035e-12	2.68746246735779e-13	0.999980916292842	0.0078293659360048	0.00364678502626811	0.968579227491366	1.82176110116087e-10
.Ruminococcus._obeum	2.27966451066604	2.24222704429409	0.36618950501632	2.54394090838583e-25	0.94025213598917	1.66533453693773e-15	1.0991207943789e-14	0.144685419873158	0.0411917954658958	3.52335815811437e-24	0.999980916292842	4.02156940227682e-14	3.88608337428567e-13	0.92187505819389	0.05942774658361
Bacteroides_xylanisolvens	3.11807366006956	2.61381625142784	0.663769504830018	1.58458647706545e-27	0.000496167100937805	1.66533453693773e-15	2.80886425230165e-14	0.928178323357618	0.000708735381138036	2.74331533841956e-26	0.00416479657453855	4.02156940227682e-14	4.41308101173377e-13	0.997335034563549	0.00153374766074403
Bibersteinia_trehalosi	0.182451284480876	0.13764828335936	0	0.0050211924695605	0.710225012840588	0.0313395748263458	0.225845041895433	0.275850909051262	0.00529271201320575	0.00640954061782607	0.999980916292842	0.0586558258574174	0.279801947186772	0.928298592626644	0.00945858856553543
Salmonella_enterica	0.358032902907814	0.623472283641184	0.114119474500866	5.64889457239654e-06	0.0546957015255007	0.207899811173071	0.00752289332776901	0.694571794132838	4.968958362385e-09	1.15906947892877e-05	0.258693662863808	0.251477064170047	0.0170806676376395	0.968579227491366	5.50560586552258e-08
Erysipelothrix_rhusiopathiae	0.259945288708664	0.363657361635404	0.0501713787930516	1.24729682557958e-05	0.323267320261624	0.0571644444146957	0.0096783245223705	0.366279827009876	9.8485236599528e-06	2.38276703921065e-05	0.829120812152499	0.090317323541835	0.0207821387030746	0.928298592626644	3.89720150543846e-05
Bacillus_subtilis	0.150707727673308	0.0784364939216988	0	0.00100370833083681	0.243828987169682	0.0228968756894602	0.458040626381559	0.40735264863604	0.070009124042091	0.00146330109285156	0.682228580262647	0.0459596707679744	0.503481164713063	0.928298592626644	0.0960026106913822
Pseudomonas_fluorescens	0.174952559541439	0.196242971378931	0	5.60209976920463e-06	0.917654660942046	0.0293415910376316	0.0372468316315206	0.182022851785541	0.000171123228399484	1.15804599706693e-05	0.999980916292842	0.0562492373809391	0.0648891343517687	0.928298592626644	0.000460205187054922
Asticcacaulis_excentricus	0.117321954006887	0.0856237111414911	0	0.0082422786402423	0.738697913420592	0.0776806891148522	0.359599245933897	0.303731187463796	0.0625337949971147	0.0101471608148761	0.999980916292842	0.112657334475466	0.41160740133756	0.928298592626644	0.0866093060710039
Bacteroides_vulgatus	3.8257432047592	3.61653737295653	1.73514284031091	4.92236112471141e-28	0.237961657817539	1.88737914186277e-15	3.06421554796543e-14	0.546466923264547	6.97747331692434e-07	1.04884156272697e-26	0.679539991911941	4.02156940227682e-14	4.41308101173377e-13	0.962083802693248	3.57918538664452e-06
Planctomyces_brasiliensis	0.202996085224208	0.0926140144848683	0	4.93724515807527e-05	0.0739848209077595	0.00452223964719922	0.418446365383841	0.274862109576613	0.0204509598301473	8.65580322016993e-05	0.320215552991397	0.0127822487987162	0.46550057514588	0.928298592626644	0.0321257400168702
Chlorobium_phaeovibrioides	0.197240887757977	0.155571412436637	0	1.68829643958577e-05	0.705822888051017	0.00906631725724993	0.108635667600133	0.868895029567998	0.00114392758895764	3.15985212003552e-05	0.999980916292842	0.0220295603531424	0.152751674747395	0.973146301367308	0.00238246573038546
Corynebacterium_callunae	0.206689425959793	0.11423864615168	0	1.05533935584864e-05	0.178936644288586	0.00534393176644754	0.29167792212181	0.518053814303077	0.000123862065048824	2.07325533028421e-05	0.583866370524413	0.0139648028236412	0.345276856528809	0.962083802693248	0.000353709196067259
Verminephrobacter_eiseniae	0.0703801117734447	0.183680266264753	0.960153246842729	7.6860642755835e-29	0.0196746579405391	1.66533453693773e-15	2.1094237467878e-15	0.801899575842027	0.99986045111219	2.66129975542079e-27	0.115954898926156	4.02156940227682e-14	1.94770125953407e-13	0.973146301367308	0.999898642035521
Bacteroides_helcogenes	2.33424846296249	1.99571278029742	0.618110394705505	1.13874242608545e-22	0.0369736449114154	2.97539770599542e-14	4.57675120024703e-10	0.884057079837167	1.34362691168949e-06	1.31429855010695e-21	0.193239615857775	2.73895489621978e-13	3.72870612490714e-09	0.973146301367308	6.20307757563315e-06
Enterobacter_cloacae	0.383553814039135	0.588364081371661	0.0473600063346425	1.11664031744749e-05	0.181272591570756	0.0568077398738975	0.00474370551992331	0.0644793189569208	0.000164136724630826	2.16300257295772e-05	0.583866370524413	0.090317323541835	0.0113276416294721	0.801123460196561	0.000450157155670682
Klebsiella_oxytoca	0.323067752112368	0.423402740476946	0	6.4321750548033e-06	0.643117081800272	0.0599015177154775	0.0288169752932372	0.639458032437883	2.91912187646211e-10	1.30052006582519e-05	0.999980916292842	0.0937441830914534	0.0528629281869319	0.968579227491366	5.03980808577807e-09
Acidovorax_sp._KKS102	0.123280217550451	0.0876166500198144	0	0.051219211434858	0.649739841413685	0.0425371298192848	0.300054475341333	0.448962155451367	0.999862201929648	0.0545681598748295	0.999980916292842	0.0731849997511919	0.350528892062355	0.943884908783794	0.999898642035521
Desulfovibrio_alaskensis	0.219508084604639	0.177432945391017	0	6.01089878023651e-05	0.756343336077947	0.0102365415632145	0.103602012327736	0.755397567219126	0.0232526317725982	0.000104063685132845	0.999980916292842	0.0244441552845726	0.146417129667259	0.973146301367308	0.0357832166722761
Streptococcus_mutans	0.147601434477614	0.104702085553353	0	0.0277444617883639	0.589928452656803	0.0222206934007423	0.234154109914205	0.76719638010627	0.999883453267816	0.0304968885530825	0.999980916292842	0.0449279713285081	0.286994196664756	0.973146301367308	0.999898642035521
.Clostridium._saccharolyticum	2.10926629996102	2.12590814901708	0.241894641738844	9.74225994528718e-28	0.988493887096055	1.88737914186277e-15	1.49880108324396e-14	0.285928881005535	0.000272011385752235	1.85828831993922e-26	0.999980916292842	4.02156940227682e-14	3.88608337428567e-13	0.928298592626644	0.00068497412593972
Bacillus_thuringiensis	0.15383406198873	0.546591949346269	0.124661167721156	4.78472273099258e-05	0.000164086880814041	0.967360506008826	0.00764565127130157	0.291652607849258	0.00186549900762019	8.44183564640093e-05	0.00151506886618297	0.976775708904721	0.0172182553020369	0.928298592626644	0.00369102303650567
Mycobacterium_canettii	0.203781272193152	0.199178754782107	0.101899689826957	0.951599640645629	0.995985443038128	0.2930842338522	0.435746036610476	0.695747025814149	0.00128663336788086	0.951599640645629	0.999980916292842	0.339683400740835	0.48088307625937	0.968579227491366	0.00265968240972387
