Jonesia_denitrificans	1.12819338307104	0.667	0.785187069816173	0.785	0.0002198231	3.049454e-05	0.00100752254166667	0.000145843452173913
Geobacillus_sp._GHH01	1.36713660491932	0.615	2.89370204810849	2.894	2.659838e-35	6.953113e-28	1.37589796666667e-33	3.82421215e-26
Bacillus_amyloliquefaciens	1.38700786085574	0.795	1.62337923074889	1.623	0.02745408	0.04198886	0.064254229787234	0.0962244708333333
Anoxybacillus_flavithermus	1.30462586811355	0.689	2.88915064671521	2.889	3.752449e-35	3.041776e-28	1.37589796666667e-33	3.3459536e-26
Lachnoclostridium_phytofermentans	0.213776841541468	0.31	0.205490905711948	0.205	0.8306777	0.9448206	0.904698485148515	0.96361776146789
Modestobacter_marinus	0.167132909428709	0.268	0.147304425475623	0.147	0.541004	0.7763127	0.716993253012048	0.88952496875
.Eubacterium._siraeum	1.51413225464947	1.262	1.36390158216954	1.364	0.3267837	0.4780506	0.515055828571429	0.635243108433735
Escherichia_coli	0.794267159656546	0.9	1.45010409604203	1.45	1.223722e-06	3.023474e-06	7.91820117647059e-06	1.75043231578947e-05
Campylobacter_hominis	0.17103112775555	0.384	0.869940318394222	0.87	4.382007e-09	6.061903e-08	3.4430055e-08	4.44539553333333e-07
Acinetobacter_baumannii	0.0181531830004906	0.099	0.540051492226757	0.54	1.086057e-14	5.925887e-17	1.9911045e-13	1.30369514e-15
Peptoclostridium_difficile	1.94644342206793	0.903	2.02680610332565	2.027	0.4672588	0.6372318	0.64248085	0.76256447826087
Odoribacter_splanchnicus	2.24063415031402	0.93	2.1930327189497	2.193	0.6913439	0.4102739	0.826606836956522	0.571267455696203
Faecalibacterium_prausnitzii	3.55922371895093	0.714	3.62089694722897	3.621	0.5250126	0.05839488	0.704285195121951	0.128468736
Alistipes_finegoldii	2.59223225641396	0.981	2.22352500182886	2.224	0.002927575	5.80498e-05	0.0100635390625	0.000266061583333333
Clostridium_tetani	0.50622652226172	0.716	0.428340519123107	0.428	0.370428	0.5472184	0.5432944	0.691321625
Gordonibacter_pamelaeae	0.691996155200109	0.689	0.348267316417932	0.348	9.637143e-06	9.889572e-05	5.04802728571429e-05	0.000435141168
Lactobacillus_crispatus	0.136804465306287	0.356	0.330485197959982	0.33	0.0008683139	0.0001134539	0.00367363573076923	0.000479997269230769
Ruminococcus_champanellensis	0.674105556188363	1.025	0.668750879413981	0.669	0.9669949	0.7220776	0.984902212962963	0.836089852631579
Coxiella_burnetii	0.395307730026021	0.887	0.436354841233688	0.436	0.7279791	0.6377812	0.841049448979592	0.76256447826087
Prevotella_dentalis	0.518799900809283	0.581	0.449619556362812	0.45	0.3277628	0.4793198	0.515055828571429	0.635243108433735
Cellulophaga_lytica	0.28126125707504	0.347	0.268656564723795	0.269	0.7755016	0.8775872	0.861668444444444	0.96361776146789
Fusobacterium_nucleatum	0.171852519676393	0.361	0.730237519574572	0.73	2.585402e-09	2.304537e-08	2.18764784615385e-08	1.81070764285714e-07
Segniliparus_rotundus	0.0402420337630765	0.32	0.686818110467169	0.687	5.027181e-13	1.410332e-16	7.66238e-12	2.58560866666667e-15
Bacteroides_thetaiotaomicron	3.67775322949379	0.456	3.4901034185885	3.49	0.004417959	0.004465001	0.0142933967647059	0.0144455914705882
Olsenella_uli	2.23911693628964	1.097	2.16125313516305	2.161	0.5592296	0.356695	0.723708894117647	0.522165802631579
Clostridium_perfringens	0.524580134259426	0.643	2.19436962825335	2.194	2.814199e-35	4.6628e-27	1.37589796666667e-33	1.28227e-25
Streptococcus_lutetiensis	0.191653923687027	0.605	0.430625779095736	0.431	0.002402867	5.531604e-06	0.00862045516129032	3.0423822e-05
.Ruminococcus._obeum	3.35056532641828	0.399	3.24649222822004	3.246	0.0734607	0.3310058	0.155397634615385	0.520151971428571
Clostridium_sp._SY8519	2.35466935410316	0.615	2.17770718689998	2.178	0.0272618	0.005225678	0.064254229787234	0.0164235594285714
Bacteroides_vulgatus	4.06247432558547	0.565	4.0627309804546	4.063	0.9975671	0.3596911	0.9975671	0.522165802631579
Syntrophomonas_wolfei	0.385091637448548	0.673	0.375273247750117	0.375	0.907463	0.9067355	0.969135242718447	0.96361776146789
Ketogulonicigenium_vulgare	0.501414656180443	0.884	0.571121466445113	0.571	0.550947	0.3607691	0.721478214285714	0.522165802631579
Porphyromonas_asaccharolytica	0.290758232914874	0.511	1.34340170448518	1.343	7.858383e-16	2.601365e-13	1.72884426e-14	3.576876875e-12
Slackia_heliotrinireducens	0.593847207320611	0.913	0.515001163271538	0.515	0.4602949	0.9127197	0.640916949367089	0.96361776146789
Fibrobacter_succinogenes	0.95511995192608	0.739	0.862729066927008	0.863	0.342343	0.3095346	0.525827958333333	0.500717735294118
Roseburia_intestinalis	2.79822913311957	0.874	2.57770887090141	2.578	0.04955584	0.01919045	0.111247804081633	0.0510918833333333
Bacteroides_helcogenes	0.39441161332566	0.733	0.43893385730373	0.439	0.6409551	0.5605623	0.77478089010989	0.692829808988764
.Clostridium._saccharolyticum	3.20567065742713	0.44	3.19828990082918	3.198	0.8978112	0.3847521	0.968227764705882	0.542599115384615
Oscillibacter_valericigenes	3.3745367590464	0.451	3.39328234748538	3.393	0.726309	0.8201507	0.841049448979592	0.930067804123711
Rhizobium_sp._IRBG74	0.330401010682872	0.511	0.309800168690847	0.31	0.7466236	0.9548576	0.841049448979592	0.96361776146789
Candidatus_Endolissoclinum_faulkneri	0.172279641273422	0.312	0.175908455825421	0.176	0.9260438	0.7042352	0.973962103773585	0.824105021276596
Bacteroides_fragilis	2.59515185169567	0.97	2.73740506498087	2.737	0.2864826	0.2691833	0.463427735294118	0.44961
Coprococcus_sp._ART55.1	1.0450137262956	0.951	0.981735695891506	0.982	0.6043606	0.4374454	0.75644825	0.601487425
Prevotella_melaninogenica	0.429246696316958	0.502	0.601014978068732	0.601	0.04388971	0.3497427	0.100580585416667	0.522165802631579
Megasphaera_elsdenii	0.406551302556416	0.807	0.582594473508075	0.583	0.1192125	0.08314069	0.226092672413793	0.175874536538462
Listeria_ivanovii	0.185730143682222	0.366	0.199527713782072	0.2	0.7492986	0.1590319	0.841049448979592	0.282153370967742
Alkaliphilus_oremlandii	0.317477394576734	0.478	0.422856284222697	0.423	0.110802	0.09675884	0.213828421052632	0.200820233962264
Paludibacter_propionicigenes	2.15523984066554	1.11	2.06433489011482	2.064	0.5151708	0.467221	0.699614666666667	0.634497654320988
.Eubacterium._eligens	2.25898014941155	1.156	2.09047839878662	2.09	0.2250889	0.07180282	0.386871546875	0.15486882745098
Unclassified	4.75918866852608	0.132	4.70135005724042	4.701	0.001502847	0.001865339	0.00570045413793103	0.00661894483870968
Ralstonia_pickettii	0.538264122126334	0.709	0.677138653160635	0.677	0.1491394	0.1567725	0.273867183333333	0.282153370967742
Selenomonas_ruminantium	0.618429435837272	0.629	0.744756543088358	0.745	0.2102341	0.9435665	0.372995983870968	0.96361776146789
Marinitoga_piezophila	0.347273971709828	0.562	0.371380874114031	0.371	0.7397152	0.4867213	0.841049448979592	0.637373130952381
Lactococcus_lactis	1.03156971103528	0.868	0.70926150358358	0.709	0.002429401	0.002058736	0.00862045516129032	0.007076905
Clostridium_saccharobutylicum	1.01220542444889	1.071	0.612152754844404	0.612	0.001445807	0.00618317	0.00567995607142857	0.0183823972972973
Streptococcus_sanguinis	0.37916149346482	0.523	0.120806275835326	0.121	4.245774e-06	1.297758e-05	2.3351757e-05	6.48879e-05
Bacteroides_salanitronis	1.0228098665707	0.704	0.852545399194397	0.853	0.05130083	0.01288221	0.112861826	0.0363344384615385
Halothiobacillus_neapolitanus	0.735388397323887	0.669	0.687544321076835	0.688	0.5700185	0.6724268	0.729093430232558	0.79534352688172
Ethanoligenens_harbinense	2.40484164707612	0.657	2.49136204739913	2.491	0.2763464	0.3766151	0.455100865671642	0.538021571428571
Streptococcus_thermophilus	0.559483301381326	0.692	0.354889774264794	0.355	0.01125708	0.03301788	0.0343966333333333	0.0807103733333333
Haliscomenobacter_hydrossis	0.379766681369798	0.641	0.350522179741846	0.351	0.7082389	0.9663702	0.837701924731183	0.9663702
Mobiluncus_curtisii	0.19108168341642	0.424	0.825041042551297	0.825	3.475372e-11	1.879398e-10	3.475372e-10	2.297042e-09
Acidaminococcus_intestini	0.417901025566832	0.887	0.426766119547973	0.427	0.936999	0.5120912	0.973962103773585	0.662706258823529
Caldilinea_aerophila	0.243347143546335	0.447	0.134849230776117	0.135	0.02474908	0.155397	0.0618727	0.282153370967742
Alistipes_shahii	2.17680020979375	1.127	1.92465204942178	1.925	0.06797745	0.005806768	0.146618029411765	0.0177429022222222
Dehalococcoides_mccartyi	0.151055914916945	0.297	0.142791542221236	0.143	0.8220676	0.9506262	0.90427436	0.96361776146789
Akkermansia_muciniphila	1.5448029175026	1.213	1.19516111420473	1.195	0.01844699	0.02314658	0.0494919243902439	0.05786645
Lactobacillus_helveticus	0.182098274485108	0.38	0.205284808017791	0.205	0.6395323	0.3181123	0.77478089010989	0.507135550724638
Thermus_thermophilus	0.202888034027639	0.391	1.57128998198248	1.571	4.411637e-31	1.718429e-27	1.213200175e-29	6.30090633333333e-26
Coriobacterium_glomerans	0.572085756151038	0.646	0.139677696986009	0.14	4.492469e-10	1.792326e-08	4.11809658333333e-09	1.51658353846154e-07
Desulfotomaculum_carboxydivorans	1.19115842467315	0.77	0.966469515936225	0.966	0.01805798	0.02228867	0.0494919243902439	0.0570175279069767
Clostridium_botulinum	0.285382240915524	0.575	0.703336791848571	0.703	5.505014e-07	5.953784e-09	3.784697125e-06	5.45763533333333e-08
Veillonella_parvula	1.35297769261755	0.952	1.05535765143517	1.055	0.0142493	0.01271111	0.0423627837837838	0.0363344384615385
Rothia_mucilaginosa	0.383220473351441	0.578	0.223709613891843	0.224	0.01544285	0.03628232	0.0447029868421053	0.0849160680851064
Prevotella_sp._oral_taxon_299	0.355790667893126	0.539	1.10390563774125	1.104	6.338922e-09	1.473037e-06	4.6485428e-08	9.00189277777778e-06
Prevotella_ruminicola	0.391556787469762	0.513	0.344263851267127	0.344	0.458951	0.5383809	0.640916949367089	0.68862673255814
Ruminococcus_albus	1.27355607821591	0.879	1.18432474006941	1.184	0.426594	0.2920199	0.60942	0.479435656716418
Streptococcus_sp._I.P16	0.892715211333305	0.852	0.483822855232096	0.484	4.405189e-05	0.0001251152	0.00022025945	0.000509728592592593
Atopobium_parvulum	0.44302442890151	0.589	0.267009866628288	0.267	0.0104179	0.01950781	0.0327419714285714	0.0510918833333333
Porphyromonas_gingivalis	0.501586067197269	0.429	0.382484870987707	0.382	0.02267754	0.03438422	0.058012311627907	0.0822231347826087
Adlercreutzia_equolifaciens	1.69640794547529	1.022	1.13768511077917	1.138	2.338888e-06	2.261486e-07	1.35409305263158e-05	1.554771625e-06
